% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
8.818	2	1	882	9	1	28	2196	0	0
8.819	2	1	882	10	1	28	2196	0	0
8.82	2	1	883	1	1	28	2196	0	0
8.821	2	1	883	2	1	28	2196	0	0
8.822	2	1	883	3	1	28	2196	0	0
8.823	2	1	883	4	1	28	2196	0	0
8.824	2	1	883	5	1	28	2196	0	0
8.825	2	1	883	6	1	28	2196	0	0
8.826	2	1	883	7	1	28	2196	0	0
8.827	2	1	883	8	1	28	2196	0	0
8.828	2	1	883	9	1	28	2196	0	0
8.829	2	1	883	10	1	28	2196	0	0
8.83	2	1	884	1	1	28	2196	0	0
8.831	2	1	884	2	1	28	2196	0	0
8.832	2	1	884	3	1	28	2196	0	0
8.833	2	1	884	4	1	28	2196	0	0
8.834	2	1	884	5	1	28	2196	0	0
8.835	2	1	884	6	1	28	2196	0	0
8.836	2	1	884	7	1	28	2196	0	0
8.837	2	1	884	8	1	28	2196	0	0
8.838	2	1	884	9	1	28	2196	0	0
8.839	2	1	884	10	1	28	2196	0	0
8.84	2	1	885	1	1	28	2196	0	0
8.841	2	1	885	2	1	28	2196	0	0
8.842	2	1	885	3	1	28	2196	0	0
8.843	2	1	885	4	1	28	2196	0	0
8.844	2	1	885	5	1	28	2196	0	0
8.845	2	1	885	6	1	28	2196	0	0
8.846	2	1	885	7	1	28	2196	0	0
8.847	2	1	885	8	1	28	2196	0	0
8.848	2	1	885	9	1	28	2196	0	0
8.849	2	1	885	10	1	28	2196	0	0
8.85	2	1	886	1	1	28	2196	0	0
8.851	2	1	886	2	1	28	2196	0	0
8.852	2	1	886	3	1	28	2196	0	0
8.853	2	1	886	4	1	28	2196	0	0
8.854	2	1	886	5	1	28	2196	0	0
8.855	2	1	886	6	1	28	2196	0	0
8.856	2	1	886	7	1	28	2196	0	0
8.857	2	1	886	8	1	28	2196	0	0
8.858	2	1	886	9	1	28	2196	0	0
8.859	2	1	886	10	1	28	2196	0	0
8.86	2	1	887	1	1	28	2196	0	0
8.861	2	1	887	2	1	28	2196	0	0
8.862	2	1	887	3	1	28	2196	0	0
8.863	2	1	887	4	1	28	2196	0	0
8.864	2	1	887	5	1	28	2196	0	0
8.865	2	1	887	6	1	28	2196	0	0
8.866	2	1	887	7	1	28	2196	0	0
8.867	2	1	887	8	1	28	2196	0	0
8.868	2	1	887	9	1	28	2196	0	0
8.869	2	1	887	10	1	28	2196	0	0
8.87	2	1	888	1	1	28	2196	0	0
8.871	2	1	888	2	1	28	2196	0	0
8.872	2	1	888	3	1	28	2196	0	0
8.873	2	1	888	4	1	28	2196	0	0
8.874	2	1	888	5	1	28	2196	0	0
8.875	2	1	888	6	1	28	2196	0	0
8.876	2	1	888	7	1	28	2196	0	0
8.877	2	1	888	8	1	28	2196	0	0
8.878	2	1	888	9	1	28	2196	0	0
8.879	2	1	888	10	1	28	2196	0	0
8.88	2	1	889	1	1	28	2196	0	0
8.881	2	1	889	2	1	28	2196	0	0
8.882	2	1	889	3	1	28	2196	0	0
8.883	2	1	889	4	1	28	2196	0	0
8.884	2	1	889	5	1	28	2196	0	0
8.885	2	1	889	6	1	28	2196	0	0
8.886	2	1	889	7	1	28	2196	0	0
8.887	2	1	889	8	1	28	2196	0	0
8.888	2	1	889	9	1	28	2196	0	0
8.889	2	1	889	10	1	28	2196	0	0
8.89	2	1	890	1	1	28	2196	0	0
8.891	2	1	890	2	1	28	2196	0	0
8.892	2	1	890	3	1	28	2196	0	0
8.893	2	1	890	4	1	28	2196	0	0
8.894	2	1	890	5	1	28	2196	0	0
8.895	2	1	890	6	1	28	2196	0	0
8.896	2	1	890	7	1	28	2196	0	0
8.897	2	1	890	8	1	28	2196	0	0
8.898	2	1	890	9	1	28	2196	0	0
8.899	2	1	890	10	1	28	2196	0	0
8.9	2	1	891	1	1	28	2196	0	0
8.901	2	1	891	2	1	28	2196	0	0
8.902	2	1	891	3	1	28	2196	0	0
8.903	2	1	891	4	1	28	2196	0	0
8.904	2	1	891	5	1	28	2196	0	0
8.905	2	1	891	6	1	28	2196	0	0
8.906	2	1	891	7	1	28	2196	0	0
8.907	2	1	891	8	1	28	2196	0	0
8.908	2	1	891	9	1	28	2196	0	0
8.909	2	1	891	10	1	28	2196	0	0
8.91	2	1	892	1	1	28	2196	0	0
8.911	2	1	892	2	1	28	2196	0	0
8.912	2	1	892	3	1	28	2196	0	0
8.913	2	1	892	4	1	28	2196	0	0
8.914	2	1	892	5	1	28	2196	0	0
8.915	2	1	892	6	1	28	2196	0	0
8.916	2	1	892	7	1	28	2196	0	0
8.917	2	1	892	8	1	28	2196	0	0
8.918	2	1	892	9	1	28	2196	0	0
8.919	2	1	892	10	1	28	2196	0	0
8.92	2	1	893	1	1	28	2196	0	0
8.921	2	1	893	2	1	28	2196	0	0
8.922	2	1	893	3	1	28	2196	0	0
8.923	2	1	893	4	1	28	2196	0	0
8.924	2	1	893	5	1	28	2196	0	0
8.925	2	1	893	6	1	28	2196	0	0
8.926	2	1	893	7	1	28	2196	0	0
8.927	2	1	893	8	1	28	2196	0	0
8.928	2	1	893	9	1	28	2196	0	0
8.929	2	1	893	10	1	28	2196	0	0
8.93	2	1	894	1	1	28	2196	0	0
8.931	2	1	894	2	1	28	2196	0	0
8.932	2	1	894	3	1	28	2196	0	0
8.933	2	1	894	4	1	28	2196	0	0
8.934	2	1	894	5	1	28	2196	0	0
8.935	2	1	894	6	1	28	2196	0	0
8.936	2	1	894	7	1	28	2196	0	0
8.937	2	1	894	8	1	28	2196	0	0
8.938	2	1	894	9	1	28	2196	0	0
8.939	2	1	894	10	1	28	2196	0	0
8.94	2	1	895	1	1	28	2196	0	0
8.941	2	1	895	2	1	28	2196	0	0
8.942	2	1	895	3	1	28	2196	0	0
8.943	2	1	895	4	1	28	2196	0	0
8.944	2	1	895	5	1	28	2196	0	0
8.945	2	1	895	6	1	28	2196	0	0
8.946	2	1	895	7	1	28	2196	0	0
8.947	2	1	895	8	1	28	2196	0	0
8.948	2	1	895	9	1	28	2196	0	0
8.949	2	1	895	10	1	28	2196	0	0
8.95	2	1	896	1	1	28	2196	0	0
8.951	2	1	896	2	1	28	2196	0	0
8.952	2	1	896	3	1	28	2196	0	0
8.953	2	1	896	4	1	28	2196	0	0
8.954	2	1	896	5	1	28	2196	0	0
8.955	2	1	896	6	1	28	2196	0	0
8.956	2	1	896	7	1	28	2196	0	0
8.957	2	1	896	8	1	28	2196	0	0
8.958	2	1	896	9	1	28	2196	0	0
8.959	2	1	896	10	1	28	2196	0	0
8.96	2	1	897	1	1	28	2196	0	0
8.961	2	1	897	2	1	28	2196	0	0
8.962	2	1	897	3	1	28	2196	0	0
8.963	2	1	897	4	1	28	2196	0	0
8.964	2	1	897	5	1	28	2196	0	0
8.965	2	1	897	6	1	28	2196	0	0
8.966	2	1	897	7	1	28	2196	0	0
8.967	2	1	897	8	1	28	2196	0	0
8.968	2	1	897	9	1	28	2196	0	0
8.969	2	1	897	10	1	28	2196	0	0
8.97	2	1	898	1	1	28	2196	0	0
8.971	2	1	898	2	1	28	2196	0	0
8.972	2	1	898	3	1	28	2196	0	0
8.973	2	1	898	4	1	28	2196	0	0
8.974	2	1	898	5	1	28	2196	0	0
8.975	2	1	898	6	1	28	2196	0	0
8.976	2	1	898	7	1	28	2196	0	0
8.977	2	1	898	8	1	28	2196	0	0
8.978	2	1	898	9	1	28	2196	0	0
8.979	2	1	898	10	1	28	2196	0	0
8.98	2	1	899	1	1	28	2196	0	0
8.981	2	1	899	2	1	28	2196	0	0
8.982	2	1	899	3	1	28	2196	0	0
8.983	2	1	899	4	1	28	2196	0	0
8.984	2	1	899	5	1	28	2196	0	0
8.985	2	1	899	6	1	28	2196	0	0
8.986	2	1	899	7	1	28	2196	0	0
8.987	2	1	899	8	1	28	2196	0	0
8.988	2	1	899	9	1	28	2196	0	0
8.989	2	1	899	10	1	28	2196	0	0
8.99	2	1	900	1	1	28	2196	0	0
8.991	2	1	900	2	1	28	2196	0	0
8.992	2	1	900	3	1	28	2196	0	0
8.993	2	1	900	4	1	28	2196	0	0
8.994	2	1	900	5	1	28	2196	0	0
8.995	2	1	900	6	1	28	2196	0	0
8.996	2	1	900	7	1	28	2196	0	0
8.997	2	1	900	8	1	28	2196	0	0
8.998	2	1	900	9	1	28	2196	0	0
8.999	2	1	900	10	1	28	2196	0	0
9	2	1	901	1	1	28	2196	0	0
9.001	2	1	901	2	1	28	2196	0	0
9.002	2	1	901	3	1	28	2196	0	0
9.003	2	1	901	4	1	28	2196	0	0
9.004	2	1	901	5	1	28	2196	0	0
9.005	2	1	901	6	1	28	2196	0	0
9.006	2	1	901	7	1	28	2196	0	0
9.007	2	1	901	8	1	28	2196	0	0
9.008	2	1	901	9	1	28	2196	0	0
9.009	2	1	901	10	1	28	2196	0	0
9.01	2	1	902	1	1	28	2196	0	0
9.011	2	1	902	2	1	28	2196	0	0
9.012	2	1	902	3	1	28	2196	0	0
9.013	2	1	902	4	1	28	2196	0	0
9.014	2	1	902	5	1	28	2196	0	0
9.015	2	1	902	6	1	28	2196	0	0
9.016	2	1	902	7	1	28	2196	0	0
9.017	2	1	902	8	1	28	2196	0	0
9.018	2	1	902	9	1	28	2196	0	0
9.019	2	1	902	10	1	28	2196	0	0
9.02	2	1	903	1	1	28	2196	0	0
9.021	2	1	903	2	1	28	2196	0	0
9.022	2	1	903	3	1	28	2196	0	0
9.023	2	1	903	4	1	28	2196	0	0
9.024	2	1	903	5	1	28	2196	0	0
9.025	2	1	903	6	1	28	2196	0	0
9.026	2	1	903	7	1	28	2196	0	0
9.027	2	1	903	8	1	28	2196	0	0
9.028	2	1	903	9	1	28	2196	0	0
9.029	2	1	903	10	1	28	2196	0	0
9.03	2	1	904	1	1	28	2196	0	0
9.031	2	1	904	2	1	28	2196	0	0
9.032	2	1	904	3	1	28	2196	0	0
9.033	2	1	904	4	1	28	2196	0	0
9.034	2	1	904	5	1	28	2196	0	0
9.035	2	1	904	6	1	28	2196	0	0
9.036	2	1	904	7	1	28	2196	0	0
9.037	2	1	904	8	1	28	2196	0	0
9.038	2	1	904	9	1	28	2196	0	0
9.039	2	1	904	10	1	28	2196	0	0
9.04	2	1	905	1	1	28	2196	0	0
9.041	2	1	905	2	1	28	2196	0	0
9.042	2	1	905	3	1	28	2196	0	0
9.043	2	1	905	4	1	28	2196	0	0
9.044	2	1	905	5	1	28	2196	0	0
9.045	2	1	905	6	1	28	2196	0	0
9.046	2	1	905	7	1	28	2196	0	0
9.047	2	1	905	8	1	28	2196	0	0
9.048	2	1	905	9	1	28	2196	0	0
9.049	2	1	905	10	1	28	2196	0	0
9.05	2	1	906	1	1	28	2196	0	0
9.051	2	1	906	2	1	28	2196	0	0
9.052	2	1	906	3	1	28	2196	0	0
9.053	2	1	906	4	1	28	2196	0	0
9.054	2	1	906	5	1	28	2196	0	0
9.055	2	1	906	6	1	28	2196	0	0
9.056	2	1	906	7	1	28	2196	0	0
9.057	2	1	906	8	1	28	2196	0	0
9.058	2	1	906	9	1	28	2196	0	0
9.059	2	1	906	10	1	28	2196	0	0
9.06	2	1	907	1	1	28	2196	0	0
9.061	2	1	907	2	1	28	2196	0	0
9.062	2	1	907	3	1	28	2196	0	0
9.063	2	1	907	4	1	28	2196	0	0
9.064	2	1	907	5	1	28	2196	0	0
9.065	2	1	907	6	1	28	2196	0	0
9.066	2	1	907	7	1	28	2196	0	0
9.067	2	1	907	8	1	28	2196	0	0
9.068	2	1	907	9	1	28	2196	0	0
9.069	2	1	907	10	1	28	2196	0	0
9.07	2	1	908	1	1	28	2196	0	0
9.071	2	1	908	2	1	28	2196	0	0
9.072	2	1	908	3	1	28	2196	0	0
9.073	2	1	908	4	1	28	2196	0	0
9.074	2	1	908	5	1	28	2196	0	0
9.075	2	1	908	6	1	28	2196	0	0
9.076	2	1	908	7	1	28	2196	0	0
9.077	2	1	908	8	1	28	2196	0	0
9.078	2	1	908	9	1	28	2196	0	0
9.079	2	1	908	10	1	28	2196	0	0
9.08	2	1	909	1	1	28	2196	0	0
9.081	2	1	909	2	1	28	2196	0	0
9.082	2	1	909	3	1	28	2196	0	0
9.083	2	1	909	4	1	28	2196	0	0
9.084	2	1	909	5	1	28	2196	0	0
9.085	2	1	909	6	1	28	2196	0	0
9.086	2	1	909	7	1	28	2196	0	0
9.087	2	1	909	8	1	28	2196	0	0
9.088	2	1	909	9	1	28	2196	0	0
9.089	2	1	909	10	1	28	2196	0	0
9.09	2	1	910	1	1	28	2196	0	0
9.091	2	1	910	2	1	28	2196	0	0
9.092	2	1	910	3	1	28	2196	0	0
9.093	2	1	910	4	1	28	2196	0	0
9.094	2	1	910	5	1	28	2196	0	0
9.095	2	1	910	6	1	28	2196	0	0
9.096	2	1	910	7	1	28	2196	0	0
9.097	2	1	910	8	1	28	2196	0	0
9.098	2	1	910	9	1	28	2196	0	0
9.099	2	1	910	10	1	28	2196	0	0
9.1	2	1	911	1	1	28	2196	0	0
9.101	2	1	911	2	1	28	2196	0	0
9.102	2	1	911	3	1	28	2196	0	0
9.103	2	1	911	4	1	28	2196	0	0
9.104	2	1	911	5	1	28	2196	0	0
9.105	2	1	911	6	1	28	2196	0	0
9.106	2	1	911	7	1	28	2196	0	0
9.107	2	1	911	8	1	28	2196	0	0
9.108	2	1	911	9	1	28	2196	0	0
9.109	2	1	911	10	1	28	2196	0	0
9.11	2	1	912	1	1	28	2196	0	0
9.111	2	1	912	2	1	28	2196	0	0
9.112	2	1	912	3	1	28	2196	0	0
9.113	2	1	912	4	1	28	2196	0	0
9.114	2	1	912	5	1	28	2196	0	0
9.115	2	1	912	6	1	28	2196	0	0
9.116	2	1	912	7	1	28	2196	0	0
9.117	2	1	912	8	1	28	2196	0	0
9.118	2	1	912	9	1	28	2196	0	0
9.119	2	1	912	10	1	28	2196	0	0
9.12	2	1	913	1	1	28	2196	0	0
9.121	2	1	913	2	1	28	2196	0	0
9.122	2	1	913	3	1	28	2196	0	0
9.123	2	1	913	4	1	28	2196	0	0
9.124	2	1	913	5	1	28	2196	0	0
9.125	2	1	913	6	1	28	2196	0	0
9.126	2	1	913	7	1	28	2196	0	0
9.127	2	1	913	8	1	28	2196	0	0
9.128	2	1	913	9	1	28	2196	0	0
9.129	2	1	913	10	1	28	2196	0	0
9.13	2	1	914	1	1	28	2196	0	0
9.131	2	1	914	2	1	28	2196	0	0
9.132	2	1	914	3	1	28	2196	0	0
9.133	2	1	914	4	1	28	2196	0	0
9.134	2	1	914	5	1	28	2196	0	0
9.135	2	1	914	6	1	28	2196	0	0
9.136	2	1	914	7	1	28	2196	0	0
9.137	2	1	914	8	1	28	2196	0	0
9.138	2	1	914	9	1	28	2196	0	0
9.139	2	1	914	10	1	28	2196	0	0
9.14	2	1	915	1	1	28	2196	0	0
9.141	2	1	915	2	1	28	2196	0	0
9.142	2	1	915	3	1	28	2196	0	0
9.143	2	1	915	4	1	28	2196	0	0
9.144	2	1	915	5	1	28	2196	0	0
9.145	2	1	915	6	1	28	2196	0	0
9.146	2	1	915	7	1	28	2196	0	0
9.147	2	1	915	8	1	28	2196	0	0
9.148	2	1	915	9	1	28	2196	0	0
9.149	2	1	915	10	1	28	2196	0	0
9.15	2	1	916	1	1	28	2196	0	0
9.151	2	1	916	2	1	28	2196	0	0
9.152	2	1	916	3	1	28	2196	0	0
9.153	2	1	916	4	1	28	2196	0	0
9.154	2	1	916	5	1	28	2196	0	0
9.155	2	1	916	6	1	28	2196	0	0
9.156	2	1	916	7	1	28	2196	0	0
9.157	2	1	916	8	1	28	2196	0	0
9.158	2	1	916	9	1	28	2196	0	0
9.159	2	1	916	10	1	28	2196	0	0
9.16	2	1	917	1	1	28	2196	0	0
9.161	2	1	917	2	1	28	2196	0	0
9.162	2	1	917	3	1	28	2196	0	0
9.163	2	1	917	4	1	28	2196	0	0
9.164	2	1	917	5	1	28	2196	0	0
9.165	2	1	917	6	1	28	2196	0	0
9.166	2	1	917	7	1	28	2196	0	0
9.167	2	1	917	8	1	28	2196	0	0
9.168	2	1	917	9	1	28	2196	0	0
9.169	2	1	917	10	1	28	2196	0	0
9.17	2	1	918	1	1	28	2196	0	0
9.171	2	1	918	2	1	28	2196	0	0
9.172	2	1	918	3	1	28	2196	0	0
9.173	2	1	918	4	1	28	2196	0	0
9.174	2	1	918	5	1	28	2196	0	0
9.175	2	1	918	6	1	28	2196	0	0
9.176	2	1	918	7	1	28	2196	0	0
9.177	2	1	918	8	1	28	2196	0	0
9.178	2	1	918	9	1	28	2196	0	0
9.179	2	1	918	10	1	28	2196	0	0
9.18	2	1	919	1	1	28	2196	0	0
9.181	2	1	919	2	1	28	2196	0	0
9.182	2	1	919	3	1	28	2196	0	0
9.183	2	1	919	4	1	28	2196	0	0
9.184	2	1	919	5	1	28	2196	0	0
9.185	2	1	919	6	1	28	2196	0	0
9.186	2	1	919	7	1	28	2196	0	0
9.187	2	1	919	8	1	28	2196	0	0
9.188	2	1	919	9	1	28	2196	0	0
9.189	2	1	919	10	1	28	2196	0	0
9.19	2	1	920	1	1	28	2196	0	0
9.191	2	1	920	2	1	28	2196	0	0
9.192	2	1	920	3	1	28	2196	0	0
9.193	2	1	920	4	1	28	2196	0	0
9.194	2	1	920	5	1	28	2196	0	0
9.195	2	1	920	6	1	28	2196	0	0
9.196	2	1	920	7	1	28	2196	0	0
9.197	2	1	920	8	1	28	2196	0	0
9.198	2	1	920	9	1	28	2196	0	0
9.199	2	1	920	10	1	28	2196	0	0
9.2	2	1	921	1	1	28	2196	0	0
9.201	2	1	921	2	1	28	2196	0	0
9.202	2	1	921	3	1	28	2196	0	0
9.203	2	1	921	4	1	28	2196	0	0
9.204	2	1	921	5	1	28	2196	0	0
9.205	2	1	921	6	1	28	2196	0	0
9.206	2	1	921	7	1	28	2196	0	0
9.207	2	1	921	8	1	28	2196	0	0
9.208	2	1	921	9	1	28	2196	0	0
9.209	2	1	921	10	1	28	2196	0	0
9.21	2	1	922	1	1	28	2196	0	0
9.211	2	1	922	2	1	28	2196	0	0
9.212	2	1	922	3	1	28	2196	0	0
9.213	2	1	922	4	1	28	2196	0	0
9.214	2	1	922	5	1	28	2196	0	0
9.215	2	1	922	6	1	28	2196	0	0
9.216	2	1	922	7	1	28	2196	0	0
9.217	2	1	922	8	1	28	2196	0	0
9.218	2	1	922	9	1	28	2196	0	0
9.219	2	1	922	10	1	28	2196	0	0
9.22	2	1	923	1	1	28	2196	0	0
9.221	2	1	923	2	1	28	2196	0	0
9.222	2	1	923	3	1	28	2196	0	0
9.223	2	1	923	4	1	28	2196	0	0
9.224	2	1	923	5	1	28	2196	0	0
9.225	2	1	923	6	1	28	2196	0	0
9.226	2	1	923	7	1	28	2196	0	0
9.227	2	1	923	8	1	28	2196	0	0
9.228	2	1	923	9	1	28	2196	0	0
9.229	2	1	923	10	1	28	2196	0	0
9.23	2	1	924	1	1	28	2196	0	0
9.231	2	1	924	2	1	28	2196	0	0
9.232	2	1	924	3	1	28	2196	0	0
9.233	2	1	924	4	1	28	2196	0	0
9.234	2	1	924	5	1	28	2196	0	0
9.235	2	1	924	6	1	28	2196	0	0
9.236	2	1	924	7	1	28	2196	0	0
9.237	2	1	924	8	1	28	2196	0	0
9.238	2	1	924	9	1	28	2196	0	0
9.239	2	1	924	10	1	28	2196	0	0
9.24	2	1	925	1	1	28	2196	0	0
9.241	2	1	925	2	1	28	2196	0	0
9.242	2	1	925	3	1	28	2196	0	0
9.243	2	1	925	4	1	28	2196	0	0
9.244	2	1	925	5	1	28	2196	0	0
9.245	2	1	925	6	1	28	2196	0	0
9.246	2	1	925	7	1	28	2196	0	0
9.247	2	1	925	8	1	28	2196	0	0
9.248	2	1	925	9	1	28	2196	0	0
9.249	2	1	925	10	1	28	2196	0	0
9.25	2	1	926	1	1	28	2196	0	0
9.251	2	1	926	2	1	28	2196	0	0
9.252	2	1	926	3	1	28	2196	0	0
9.253	2	1	926	4	1	28	2196	0	0
9.254	2	1	926	5	1	28	2196	0	0
9.255	2	1	926	6	1	28	2196	0	0
9.256	2	1	926	7	1	28	2196	0	0
9.257	2	1	926	8	1	28	2196	0	0
9.258	2	1	926	9	1	28	2196	0	0
9.259	2	1	926	10	1	28	2196	0	0
9.26	2	1	927	1	1	28	2196	0	0
9.261	2	1	927	2	1	28	2196	0	0
9.262	2	1	927	3	1	28	2196	0	0
9.263	2	1	927	4	1	28	2196	0	0
9.264	2	1	927	5	1	28	2196	0	0
9.265	2	1	927	6	1	28	2196	0	0
9.266	2	1	927	7	1	28	2196	0	0
9.267	2	1	927	8	1	28	2196	0	0
9.268	2	1	927	9	1	28	2196	0	0
9.269	2	1	927	10	1	28	2196	0	0
9.27	2	1	928	1	1	28	2196	0	0
9.271	2	1	928	2	1	28	2196	0	0
9.272	2	1	928	3	1	28	2196	0	0
9.273	2	1	928	4	1	28	2196	0	0
9.274	2	1	928	5	1	28	2196	0	0
9.275	2	1	928	6	1	28	2196	0	0
9.276	2	1	928	7	1	28	2196	0	0
9.277	2	1	928	8	1	28	2196	0	0
9.278	2	1	928	9	1	28	2196	0	0
9.279	2	1	928	10	1	28	2196	0	0
9.28	2	1	929	1	1	28	2196	0	0
9.281	2	1	929	2	1	28	2196	0	0
9.282	2	1	929	3	1	28	2196	0	0
9.283	2	1	929	4	1	28	2196	0	0
9.284	2	1	929	5	1	28	2196	0	0
9.285	2	1	929	6	1	28	2196	0	0
9.286	2	1	929	7	1	28	2196	0	0
9.287	2	1	929	8	1	28	2196	0	0
9.288	2	1	929	9	1	28	2196	0	0
9.289	2	1	929	10	1	28	2196	0	0
9.29	2	1	930	1	1	28	2196	0	0
9.291	2	1	930	2	1	28	2196	0	0
9.292	2	1	930	3	1	28	2196	0	0
9.293	2	1	930	4	1	28	2196	0	0
9.294	2	1	930	5	1	28	2196	0	0
9.295	2	1	930	6	1	28	2196	0	0
9.296	2	1	930	7	1	28	2196	0	0
9.297	2	1	930	8	1	28	2196	0	0
9.298	2	1	930	9	1	28	2196	0	0
9.299	2	1	930	10	1	28	2196	0	0
9.3	2	1	931	1	1	28	2196	0	0
9.301	2	1	931	2	1	28	2196	0	0
9.302	2	1	931	3	1	28	2196	0	0
9.303	2	1	931	4	1	28	2196	0	0
9.304	2	1	931	5	1	28	2196	0	0
9.305	2	1	931	6	1	28	2196	0	0
9.306	2	1	931	7	1	28	2196	0	0
9.307	2	1	931	8	1	28	2196	0	0
9.308	2	1	931	9	1	28	2196	0	0
9.309	2	1	931	10	1	28	2196	0	0
9.31	2	1	932	1	1	28	2196	0	0
9.311	2	1	932	2	1	28	2196	0	0
9.312	2	1	932	3	1	28	2196	0	0
9.313	2	1	932	4	1	28	2196	0	0
9.314	2	1	932	5	1	28	2196	0	0
9.315	2	1	932	6	1	28	2196	0	0
9.316	2	1	932	7	1	28	2196	0	0
9.317	2	1	932	8	1	28	2196	0	0
9.318	2	1	932	9	1	28	2196	0	0
9.319	2	1	932	10	1	28	2196	0	0
9.32	2	1	933	1	1	28	2196	0	0
9.321	2	1	933	2	1	28	2196	0	0
9.322	2	1	933	3	1	28	2196	0	0
9.323	2	1	933	4	1	28	2196	0	0
9.324	2	1	933	5	1	28	2196	0	0
9.325	2	1	933	6	1	28	2196	0	0
9.326	2	1	933	7	1	28	2196	0	0
9.327	2	1	933	8	1	28	2196	0	0
9.328	2	1	933	9	1	28	2196	0	0
9.329	2	1	933	10	1	28	2196	0	0
9.33	2	1	934	1	1	28	2196	0	0
9.331	2	1	934	2	1	28	2196	0	0
9.332	2	1	934	3	1	28	2196	0	0
9.333	2	1	934	4	1	28	2196	0	0
9.334	2	1	934	5	1	28	2196	0	0
9.335	2	1	934	6	1	28	2196	0	0
9.336	2	1	934	7	1	28	2196	0	0
9.337	2	1	934	8	1	28	2196	0	0
9.338	2	1	934	9	1	28	2196	0	0
9.339	2	1	934	10	1	28	2196	0	0
9.34	2	1	935	1	1	28	2196	0	0
9.341	2	1	935	2	1	28	2196	0	0
9.342	2	1	935	3	1	28	2196	0	0
9.343	2	1	935	4	1	28	2196	0	0
9.344	2	1	935	5	1	28	2196	0	0
9.345	2	1	935	6	1	28	2196	0	0
9.346	2	1	935	7	1	28	2196	0	0
9.347	2	1	935	8	1	28	2196	0	0
9.348	2	1	935	9	1	28	2196	0	0
9.349	2	1	935	10	1	28	2196	0	0
9.35	2	1	936	1	1	28	2196	0	0
9.351	2	1	936	2	1	28	2196	0	0
9.352	2	1	936	3	1	28	2196	0	0
9.353	2	1	936	4	1	28	2196	0	0
9.354	2	1	936	5	1	28	2196	0	0
9.355	2	1	936	6	1	28	2196	0	0
9.356	2	1	936	7	1	28	2196	0	0
9.357	2	1	936	8	1	28	2196	0	0
9.358	2	1	936	9	1	28	2196	0	0
9.359	2	1	936	10	1	28	2196	0	0
9.36	2	1	937	1	1	28	2196	0	0
9.361	2	1	937	2	1	28	2196	0	0
9.362	2	1	937	3	1	28	2196	0	0
9.363	2	1	937	4	1	28	2196	0	0
9.364	2	1	937	5	1	28	2196	0	0
9.365	2	1	937	6	1	28	2196	0	0
9.366	2	1	937	7	1	28	2196	0	0
9.367	2	1	937	8	1	28	2196	0	0
9.368	2	1	937	9	1	28	2196	0	0
9.369	2	1	937	10	1	28	2196	0	0
9.37	2	1	938	1	1	28	2196	0	0
9.371	2	1	938	2	1	28	2196	0	0
9.372	2	1	938	3	1	28	2196	0	0
9.373	2	1	938	4	1	28	2196	0	0
9.374	2	1	938	5	1	28	2196	0	0
9.375	2	1	938	6	1	28	2196	0	0
9.376	2	1	938	7	1	28	2196	0	0
9.377	2	1	938	8	1	28	2196	0	0
9.378	2	1	938	9	1	28	2196	0	0
9.379	2	1	938	10	1	28	2196	0	0
9.38	2	1	939	1	1	28	2196	0	0
9.381	2	1	939	2	1	28	2196	0	0
9.382	2	1	939	3	1	28	2196	0	0
9.383	2	1	939	4	1	28	2196	0	0
9.384	2	1	939	5	1	28	2196	0	0
9.385	2	1	939	6	1	28	2196	0	0
9.386	2	1	939	7	1	28	2196	0	0
9.387	2	1	939	8	1	28	2196	0	0
9.388	2	1	939	9	1	28	2196	0	0
9.389	2	1	939	10	1	28	2196	0	0
9.39	2	1	940	1	1	28	2196	0	0
9.391	2	1	940	2	1	28	2196	0	0
9.392	2	1	940	3	1	28	2196	0	0
9.393	2	1	940	4	1	28	2196	0	0
9.394	2	1	940	5	1	28	2196	0	0
9.395	2	1	940	6	1	28	2196	0	0
9.396	2	1	940	7	1	28	2196	0	0
9.397	2	1	940	8	1	28	2196	0	0
9.398	2	1	940	9	1	28	2196	0	0
9.399	2	1	940	10	1	28	2196	0	0
9.4	2	1	941	1	1	28	2196	0	0
9.401	2	1	941	2	1	28	2196	0	0
9.402	2	1	941	3	1	28	2196	0	0
9.403	2	1	941	4	1	28	2196	0	0
9.404	2	1	941	5	1	28	2196	0	0
9.405	2	1	941	6	1	28	2196	0	0
9.406	2	1	941	7	1	28	2196	0	0
9.407	2	1	941	8	1	28	2196	0	0
9.408	2	1	941	9	1	28	2196	0	0
9.409	2	1	941	10	1	28	2196	0	0
9.41	2	1	942	1	1	28	2196	0	0
9.411	2	1	942	2	1	28	2196	0	0
9.412	2	1	942	3	1	28	2196	0	0
9.413	2	1	942	4	1	28	2196	0	0
9.414	2	1	942	5	1	28	2196	0	0
9.415	2	1	942	6	1	28	2196	0	0
9.416	2	1	942	7	1	28	2196	0	0
9.417	2	1	942	8	1	28	2196	0	0
9.418	2	1	942	9	1	28	2196	0	0
9.419	2	1	942	10	1	28	2196	0	0
9.42	2	1	943	1	1	28	2196	0	0
9.421	2	1	943	2	1	28	2196	0	0
9.422	2	1	943	3	1	28	2196	0	0
9.423	2	1	943	4	1	28	2196	0	0
